# Internal Shock Dynamics
# t_e (s) 	 t_a (s) 	 delt_a (s) 	 B_eq (G) 	 Gamma_e 	 E_syn (keV) 	 Gamma_r 	 L_diss (erg/s) 	 nu_c (Hz) 	 nu_m (Hz) 	 shell_index 	 a_syn 	 tau 	 relvel

607275 	 10.6278 	 4.07575 	 11.1085 	 1038.33 	 0.0544808 	 272.942 	 5.60657e+47 	 7.36076e+19 	 3.35251e+13 	 440 	 0.0668387 	 4.98457e-05 	 0.209488
608559 	 10.6364 	 4.07914 	 19.0028 	 3051.4 	 0.805402 	 273.117 	 9.27803e+47 	 1.46794e+19 	 4.95292e+14 	 865 	 0.0668387 	 4.96354e-05 	 0.347802
612999 	 10.6662 	 4.10368 	 18.7595 	 3017.29 	 0.777906 	 273.291 	 9.19247e+47 	 1.50763e+19 	 4.78079e+14 	 866 	 0.0668387 	 4.8919e-05 	 0.34606
617484 	 10.6962 	 4.12847 	 18.518 	 2983.28 	 0.751155 	 273.464 	 9.10686e+47 	 1.54861e+19 	 4.61346e+14 	 867 	 0.0668387 	 4.80947e-05 	 0.344314
620544 	 10.7167 	 4.15429 	 10.7836 	 1021.71 	 0.0512722 	 273.287 	 5.50762e+47 	 7.74498e+19 	 3.15108e+13 	 439 	 0.0668387 	 4.73905e-05 	 0.20788
622012 	 10.7265 	 4.15889 	 18.3197 	 2962.73 	 0.732899 	 273.459 	 9.05621e+47 	 1.57612e+19 	 4.50142e+14 	 868 	 0.0668387 	 4.70523e-05 	 0.343133
626578 	 10.757 	 4.1842 	 18.0834 	 2929.32 	 0.707663 	 273.629 	 8.97186e+47 	 1.61896e+19 	 4.3437e+14 	 869 	 0.0668387 	 4.6369e-05 	 0.341379
631192 	 10.7878 	 4.20978 	 17.8489 	 2896.02 	 0.683117 	 273.799 	 8.88749e+47 	 1.66322e+19 	 4.19044e+14 	 870 	 0.0668387 	 4.55821e-05 	 0.33962
634141 	 10.8075 	 4.23481 	 10.4651 	 1004.89 	 0.0481931 	 273.626 	 5.4078e+47 	 8.15454e+19 	 2.95818e+13 	 438 	 0.0668387 	 4.49386e-05 	 0.206249
635849 	 10.8189 	 4.24099 	 17.6506 	 2873.97 	 0.66527 	 273.794 	 8.83177e+47 	 1.69469e+19 	 4.08103e+14 	 871 	 0.0668387 	 4.46974e-05 	 0.338419
640548 	 10.8503 	 4.26711 	 17.4211 	 2841.27 	 0.642154 	 273.962 	 8.74865e+47 	 1.74103e+19 	 3.93682e+14 	 872 	 0.0668387 	 4.39356e-05 	 0.336653
645297 	 10.8819 	 4.29351 	 17.1843 	 2805.68 	 0.618033 	 274.129 	 8.6563e+47 	 1.79177e+19 	 3.78664e+14 	 873 	 0.0668387 	 4.31845e-05 	 0.334883
648077 	 10.9004 	 4.31737 	 10.1619 	 989.603 	 0.0454393 	 273.958 	 5.31643e+47 	 8.56908e+19 	 2.78576e+13 	 437 	 0.0668387 	 4.26042e-05 	 0.204595
650091 	 10.9138 	 4.32556 	 16.9948 	 2785.09 	 0.60227 	 274.124 	 8.60455e+47 	 1.82501e+19 	 3.69013e+14 	 874 	 0.0668387 	 4.23406e-05 	 0.333661
654929 	 10.946 	 4.35253 	 16.7721 	 2753.08 	 0.581142 	 274.288 	 8.52266e+47 	 1.87524e+19 	 3.55854e+14 	 875 	 0.0668387 	 4.16134e-05 	 0.331884
659820 	 10.9785 	 4.37981 	 16.5511 	 2721.19 	 0.560607 	 274.452 	 8.44076e+47 	 1.92714e+19 	 3.43075e+14 	 876 	 0.0668387 	 4.08964e-05 	 0.330102
662365 	 10.9954 	 4.40206 	 9.85625 	 972.466 	 0.04261 	 274.285 	 5.21529e+47 	 9.03345e+19 	 2.6092e+13 	 436 	 0.0668387 	 4.03817e-05 	 0.202919
664757 	 11.0113 	 4.41274 	 16.3612 	 2699.05 	 0.545187 	 274.447 	 8.38373e+47 	 1.96536e+19 	 3.33644e+14 	 877 	 0.0668387 	 4.00916e-05 	 0.32886
669742 	 11.0444 	 4.4406 	 16.1359 	 2664.75 	 0.524407 	 274.609 	 8.29376e+47 	 2.02321e+19 	 3.20739e+14 	 878 	 0.0668387 	 3.93974e-05 	 0.327072
674782 	 11.0778 	 4.46879 	 15.9213 	 2633.56 	 0.505688 	 274.769 	 8.21311e+47 	 2.07961e+19 	 3.09109e+14 	 879 	 0.0668387 	 3.88112e-05 	 0.325279
677017 	 11.0926 	 4.48896 	 9.55689 	 955.189 	 0.0399074 	 274.605 	 5.11363e+47 	 9.52928e+19 	 2.44085e+13 	 435 	 0.0668387 	 3.82659e-05 	 0.20122
679870 	 11.1115 	 4.50265 	 15.7399 	 2612.84 	 0.492082 	 274.764 	 8.15996e+47 	 2.12011e+19 	 3.00798e+14 	 880 	 0.0668387 	 3.79455e-05 	 0.324017
685009 	 11.1456 	 4.53146 	 15.5301 	 2582.25 	 0.474492 	 274.923 	 8.0806e+47 	 2.17923e+19 	 2.89878e+14 	 881 	 0.0668387 	 3.72829e-05 	 0.322218
690206 	 11.1799 	 4.56062 	 15.3129 	 2548.76 	 0.45606 	 275.08 	 7.99183e+47 	 2.24431e+19 	 2.78458e+14 	 882 	 0.0668387 	 3.67236e-05 	 0.320414
692048 	 11.1921 	 4.57815 	 9.26386 	 937.806 	 0.0373311 	 274.919 	 5.01163e+47 	 1.00588e+20 	 2.28068e+13 	 434 	 0.0668387 	 3.62518e-05 	 0.199498
695453 	 11.2146 	 4.59545 	 15.1307 	 2526.43 	 0.442766 	 275.075 	 7.93311e+47 	 2.29125e+19 	 2.70346e+14 	 883 	 0.0668387 	 3.58976e-05 	 0.319133
700754 	 11.2497 	 4.62526 	 14.9271 	 2496.54 	 0.426774 	 275.23 	 7.85503e+47 	 2.35562e+19 	 2.60435e+14 	 884 	 0.0668387 	 3.52652e-05 	 0.317322
706117 	 11.2851 	 4.65543 	 14.7251 	 2466.77 	 0.411248 	 275.385 	 7.77698e+47 	 2.42217e+19 	 2.50819e+14 	 885 	 0.0668387 	 3.47316e-05 	 0.315508
707471 	 11.294 	 4.66971 	 8.9858 	 922.121 	 0.0350487 	 275.227 	 4.91893e+47 	 1.05938e+20 	 2.13884e+13 	 433 	 0.0668387 	 3.43345e-05 	 0.197754
711531 	 11.3208 	 4.69129 	 14.542 	 2442.83 	 0.398281 	 275.38 	 7.71259e+47 	 2.47654e+19 	 2.42915e+14 	 886 	 0.0668387 	 3.39438e-05 	 0.314208
717004 	 11.3569 	 4.72216 	 14.3445 	 2413.64 	 0.383753 	 275.532 	 7.63582e+47 	 2.54661e+19 	 2.33925e+14 	 887 	 0.0668387 	 3.33401e-05 	 0.312387
722541 	 11.3933 	 4.7534 	 14.1397 	 2381.55 	 0.368483 	 275.683 	 7.54951e+47 	 2.62408e+19 	 2.24493e+14 	 888 	 0.0668387 	 3.27449e-05 	 0.310563
723301 	 11.3983 	 4.76376 	 8.71393 	 906.409 	 0.0328759 	 275.528 	 4.8263e+47 	 1.11624e+20 	 2.00405e+13 	 432 	 0.0668387 	 3.25095e-05 	 0.195988
728131 	 11.4302 	 4.79035 	 13.9734 	 2362.01 	 0.358192 	 275.678 	 7.49846e+47 	 2.67707e+19 	 2.18228e+14 	 889 	 0.0668387 	 3.20796e-05 	 0.309243
733785 	 11.4674 	 4.82233 	 13.7729 	 2330.5 	 0.343882 	 275.828 	 7.41339e+47 	 2.75872e+19 	 2.09396e+14 	 890 	 0.0668387 	 3.15035e-05 	 0.307412
739507 	 11.505 	 4.85471 	 13.583 	 2302.14 	 0.331113 	 275.976 	 7.33799e+47 	 2.83786e+19 	 2.01513e+14 	 891 	 0.0668387 	 3.09355e-05 	 0.305577
739555 	 11.5053 	 4.86038 	 8.43962 	 888.88 	 0.0306542 	 275.824 	 4.72423e+47 	 1.1803e+20 	 1.86662e+13 	 431 	 0.0668387 	 3.07725e-05 	 0.1942
745283 	 11.5429 	 4.89281 	 13.4155 	 2280.93 	 0.321027 	 275.971 	 7.2811e+47 	 2.89979e+19 	 1.95378e+14 	 892 	 0.0668387 	 3.03013e-05 	 0.30424
751128 	 11.5813 	 4.92596 	 13.2209 	 2250.12 	 0.308045 	 276.117 	 7.1973e+47 	 2.98909e+19 	 1.87378e+14 	 893 	 0.0668387 	 2.97515e-05 	 0.302399
756246 	 11.6149 	 4.96489 	 8.14763 	 866.258 	 0.0281212 	 275.968 	 4.59298e+47 	 1.25715e+20 	 1.71148e+13 	 430 	 0.0668387 	 2.91196e-05 	 0.191883
757042 	 11.6201 	 4.96489 	 13.0582 	 2229.79 	 0.298778 	 276.113 	 7.14288e+47 	 3.05374e+19 	 1.81743e+14 	 894 	 0.0668387 	 2.90584e-05 	 0.301045
763017 	 11.6593 	 4.99886 	 12.8678 	 2199.56 	 0.286642 	 276.257 	 7.06033e+47 	 3.14808e+19 	 1.7427e+14 	 895 	 0.0668387 	 2.85273e-05 	 0.299198
769065 	 11.6989 	 5.03326 	 12.6789 	 2169.45 	 0.274897 	 276.4 	 6.97781e+47 	 3.24604e+19 	 1.67043e+14 	 896 	 0.0668387 	 2.80804e-05 	 0.297347
773395 	 11.7272 	 5.06696 	 7.89227 	 850.091 	 0.0262597 	 276.254 	 4.4988e+47 	 1.32801e+20 	 1.59654e+13 	 429 	 0.0668387 	 2.75466e-05 	 0.190061
775183 	 11.7389 	 5.07345 	 12.5237 	 2150.46 	 0.266794 	 276.396 	 6.92712e+47 	 3.3151e+19 	 1.62122e+14 	 897 	 0.0668387 	 2.74197e-05 	 0.295975
781367 	 11.7794 	 5.10871 	 12.3301 	 2117.87 	 0.254899 	 276.537 	 6.83601e+47 	 3.42596e+19 	 1.54814e+14 	 898 	 0.0668387 	 2.69131e-05 	 0.294119
787629 	 11.8204 	 5.14443 	 12.1557 	 2091.51 	 0.2452 	 276.678 	 6.76464e+47 	 3.52606e+19 	 1.48848e+14 	 899 	 0.0668387 	 2.64136e-05 	 0.292258
791020 	 11.8425 	 5.17194 	 7.64305 	 834.001 	 0.0245017 	 276.534 	 4.40526e+47 	 1.40344e+20 	 1.48814e+13 	 428 	 0.0668387 	 2.60499e-05 	 0.188218
793963 	 11.8618 	 5.18596 	 11.9988 	 2070.79 	 0.237261 	 276.673 	 6.70778e+47 	 3.60767e+19 	 1.44031e+14 	 900 	 0.0668387 	 2.57849e-05 	 0.290869
800370 	 11.9036 	 5.22259 	 11.8196 	 2041.95 	 0.227367 	 276.811 	 6.62783e+47 	 3.72152e+19 	 1.37956e+14 	 901 	 0.0668387 	 2.53738e-05 	 0.289003
806859 	 11.946 	 5.25972 	 11.6418 	 2013.24 	 0.2178 	 276.949 	 6.54794e+47 	 3.83985e+19 	 1.32086e+14 	 902 	 0.0668387 	 2.48973e-05 	 0.287133
809140 	 11.9608 	 5.27994 	 7.39138 	 816.124 	 0.0227125 	 276.808 	 4.30256e+47 	 1.48891e+20 	 1.37811e+13 	 427 	 0.0668387 	 2.45563e-05 	 0.186353
813422 	 11.9888 	 5.30267 	 11.4921 	 1993.82 	 0.210868 	 276.944 	 6.49471e+47 	 3.92752e+19 	 1.27884e+14 	 903 	 0.0668387 	 2.42984e-05 	 0.285727
820065 	 12.0321 	 5.34076 	 11.3182 	 1965.68 	 0.201956 	 277.08 	 6.4161e+47 	 4.05284e+19 	 1.22419e+14 	 904 	 0.0668387 	 2.38384e-05 	 0.283851
826795 	 12.0759 	 5.37937 	 11.1458 	 1937.66 	 0.193345 	 277.214 	 6.33756e+47 	 4.18313e+19 	 1.17142e+14 	 905 	 0.0668387 	 2.3385e-05 	 0.281973
827775 	 12.0823 	 5.3911 	 7.14583 	 798.34 	 0.0210318 	 277.076 	 4.20063e+47 	 1.58048e+20 	 1.2749e+13 	 426 	 0.0668387 	 2.32046e-05 	 0.184466
833601 	 12.1202 	 5.42383 	 10.9942 	 1916.47 	 0.186562 	 277.209 	 6.27791e+47 	 4.28745e+19 	 1.13035e+14 	 906 	 0.0668387 	 2.28155e-05 	 0.280549
840495 	 12.1651 	 5.46347 	 10.8257 	 1889.02 	 0.178563 	 277.342 	 6.20063e+47 	 4.42591e+19 	 1.08137e+14 	 907 	 0.0668387 	 2.24427e-05 	 0.278665
846947 	 12.207 	 5.51076 	 6.89974 	 779.177 	 0.0193534 	 277.207 	 4.08982e+47 	 1.68028e+20 	 1.1726e+13 	 425 	 0.0668387 	 2.19191e-05 	 0.1821
847480 	 12.2105 	 5.50902 	 10.6784 	 1868.66 	 0.172356 	 277.338 	 6.14335e+47 	 4.53559e+19 	 1.04379e+14 	 908 	 0.0668387 	 2.18915e-05 	 0.277226
854544 	 12.2564 	 5.54972 	 10.5137 	 1841.78 	 0.164927 	 277.468 	 6.06736e+47 	 4.68267e+19 	 9.98336e+13 	 909 	 0.0668387 	 2.14681e-05 	 0.275337
861705 	 12.3029 	 5.59101 	 10.3503 	 1815.03 	 0.157756 	 277.598 	 5.99145e+47 	 4.83569e+19 	 9.54479e+13 	 910 	 0.0668387 	 2.10508e-05 	 0.273445
866677 	 12.3352 	 5.62863 	 6.66459 	 761.237 	 0.0178596 	 277.466 	 3.98778e+47 	 1.78722e+20 	 1.08108e+13 	 424 	 0.0668387 	 2.06352e-05 	 0.180181
868958 	 12.35 	 5.63823 	 10.2098 	 1795.93 	 0.152355 	 277.594 	 5.93773e+47 	 4.95411e+19 	 9.21814e+13 	 911 	 0.0668387 	 2.0527e-05 	 0.271989
876301 	 12.3976 	 5.68066 	 10.0502 	 1769.75 	 0.145698 	 277.721 	 5.86313e+47 	 5.11664e+19 	 8.81134e+13 	 912 	 0.0668387 	 2.01244e-05 	 0.270092
883745 	 12.4459 	 5.72371 	 9.89187 	 1743.69 	 0.139275 	 277.848 	 5.78864e+47 	 5.28581e+19 	 8.41907e+13 	 913 	 0.0668387 	 1.97276e-05 	 0.268191
886992 	 12.4669 	 5.75008 	 6.44404 	 745.443 	 0.0165745 	 277.718 	 3.89726e+47 	 1.89443e+20 	 1.00238e+13 	 423 	 0.0668387 	 1.94755e-05 	 0.17824
891285 	 12.4947 	 5.7727 	 9.74917 	 1722.77 	 0.13399 	 277.844 	 5.72823e+47 	 5.428e+19 	 8.0997e+13 	 914 	 0.0668387 	 1.92301e-05 	 0.266719
898924 	 12.5442 	 5.81697 	 9.59454 	 1697.28 	 0.128048 	 277.968 	 5.65503e+47 	 5.60836e+19 	 7.73705e+13 	 915 	 0.0668387 	 1.88472e-05 	 0.264813
906672 	 12.5944 	 5.86189 	 9.4412 	 1671.91 	 0.122318 	 278.092 	 5.58195e+47 	 5.7962e+19 	 7.38756e+13 	 916 	 0.0668387 	 1.847e-05 	 0.262904
907917 	 12.6024 	 5.8753 	 6.22951 	 729.893 	 0.0153749 	 277.965 	 3.80827e+47 	 2.00854e+20 	 9.29006e+12 	 422 	 0.0668387 	 1.83167e-05 	 0.176278
914516 	 12.6451 	 5.91279 	 9.29624 	 1649.14 	 0.117179 	 278.088 	 5.51468e+47 	 5.96753e+19 	 7.07727e+13 	 917 	 0.0668387 	 1.79977e-05 	 0.261417
922471 	 12.6966 	 5.95901 	 9.1465 	 1624.33 	 0.111898 	 278.209 	 5.44287e+47 	 6.16863e+19 	 6.75536e+13 	 918 	 0.0668387 	 1.76339e-05 	 0.259503
929479 	 12.7418 	 6.00963 	 6.00001 	 709.648 	 0.0140044 	 278.085 	 3.69351e+47 	 2.14857e+20 	 8.45832e+12 	 421 	 0.0668387 	 1.72172e-05 	 0.173874
930540 	 12.7487 	 6.01128 	 9.0143 	 1605.44 	 0.107729 	 278.206 	 5.3882e+47 	 6.33246e+19 	 6.50374e+13 	 919 	 0.0668387 	 1.7178e-05 	 0.258002
938712 	 12.8015 	 6.05886 	 8.86809 	 1581.19 	 0.102849 	 278.325 	 5.31772e+47 	 6.5468e+19 	 6.20646e+13 	 920 	 0.0668387 	 1.68272e-05 	 0.256083
947005 	 12.855 	 6.10718 	 8.71445 	 1553.97 	 0.0976594 	 278.444 	 5.23693e+47 	 6.79048e+19 	 5.89078e+13 	 921 	 0.0668387 	 1.64815e-05 	 0.254162
951704 	 12.8853 	 6.14283 	 5.77903 	 690.197 	 0.0127702 	 278.323 	 3.58493e+47 	 2.30144e+20 	 7.70632e+12 	 420 	 0.0668387 	 1.62262e-05 	 0.171879
955414 	 12.9093 	 6.16156 	 8.58846 	 1536.29 	 0.0940678 	 278.44 	 5.1857e+47 	 6.96906e+19 	 5.67421e+13 	 922 	 0.0668387 	 1.60491e-05 	 0.252645
963939 	 12.9642 	 6.21134 	 8.43829 	 1509.62 	 0.0892798 	 278.557 	 5.10616e+47 	 7.23049e+19 	 5.38314e+13 	 923 	 0.0668387 	 1.57159e-05 	 0.250719
972594 	 13.02 	 6.2619 	 8.29804 	 1486.19 	 0.0851272 	 278.673 	 5.03725e+47 	 7.48104e+19 	 5.13063e+13 	 924 	 0.0668387 	 1.53877e-05 	 0.24879
974627 	 13.0331 	 6.28033 	 5.5809 	 675.065 	 0.0118074 	 278.554 	 3.4991e+47 	 2.44468e+20 	 7.11938e+12 	 419 	 0.0668387 	 1.52352e-05 	 0.169863
981368 	 13.0765 	 6.31856 	 8.17815 	 1469.71 	 0.0820463 	 278.669 	 4.98952e+47 	 7.67538e+19 	 4.94501e+13 	 925 	 0.0668387 	 1.49777e-05 	 0.247258
990272 	 13.1339 	 6.37068 	 8.03265 	 1443.73 	 0.077794 	 278.783 	 4.91139e+47 	 7.96807e+19 	 4.6868e+13 	 926 	 0.0668387 	 1.46615e-05 	 0.245324
998279 	 13.1854 	 6.42754 	 5.36408 	 654.266 	 0.0106645 	 278.667 	 3.38285e+47 	 2.62861e+20 	 6.42762e+12 	 418 	 0.0668387 	 1.42958e-05 	 0.167433
999312 	 13.192 	 6.42898 	 7.90793 	 1424.91 	 0.0746016 	 278.78 	 4.85532e+47 	 8.20028e+19 	 4.49452e+13 	 927 	 0.0668387 	 1.42662e-05 	 0.243779
1.00848e+06 	 13.251 	 6.48275 	 7.77443 	 1402.59 	 0.0710908 	 278.892 	 4.7891e+47 	 8.48745e+19 	 4.28129e+13 	 928 	 0.0668387 	 1.39615e-05 	 0.241841
1.01779e+06 	 13.3108 	 6.53739 	 7.6335 	 1377.28 	 0.0673328 	 279.003 	 4.71237e+47 	 8.817e+19 	 4.05336e+13 	 929 	 0.0668387 	 1.36614e-05 	 0.239901
1.02269e+06 	 13.3423 	 6.57422 	 5.17648 	 639.466 	 0.009839 	 278.89 	 3.2994e+47 	 2.79582e+20 	 5.92537e+12 	 417 	 0.0668387 	 1.34055e-05 	 0.165384
1.02724e+06 	 13.3716 	 6.59825 	 7.5147 	 1359.64 	 0.0645973 	 279 	 4.65971e+47 	 9.07213e+19 	 3.88873e+13 	 930 	 0.0668387 	 1.32871e-05 	 0.238341
1.03683e+06 	 13.4332 	 6.65466 	 7.37706 	 1334.88 	 0.061149 	 279.109 	 4.58426e+47 	 9.42758e+19 	 3.67971e+13 	 931 	 0.0668387 	 1.29981e-05 	 0.236396
1.04658e+06 	 13.4958 	 6.71202 	 7.24923 	 1313.37 	 0.0581911 	 279.217 	 4.51969e+47 	 9.76607e+19 	 3.50036e+13 	 932 	 0.0668387 	 1.26699e-05 	 0.234449
1.04791e+06 	 13.5043 	 6.72587 	 4.98646 	 623.002 	 0.00900304 	 279.106 	 3.20765e+47 	 2.98832e+20 	 5.41773e+12 	 416 	 0.0668387 	 1.25621e-05 	 0.163315
1.05647e+06 	 13.5592 	 6.77563 	 7.1362 	 1296.91 	 0.0558558 	 279.213 	 4.47044e+47 	 1.00462e+20 	 3.35992e+13 	 933 	 0.0668387 	 1.23164e-05 	 0.232875
1.06652e+06 	 13.6237 	 6.83489 	 7.003 	 1272.82 	 0.0528161 	 279.319 	 4.39646e+47 	 1.04469e+20 	 3.17587e+13 	 934 	 0.0668387 	 1.20431e-05 	 0.230924
1.07396e+06 	 13.6713 	 6.88788 	 4.79103 	 604.074 	 0.00813562 	 279.211 	 3.10239e+47 	 3.21251e+20 	 4.8939e+12 	 415 	 0.0668387 	 1.17634e-05 	 0.160858
1.07673e+06 	 13.6892 	 6.90049 	 6.88502 	 1253.97 	 0.0503992 	 279.316 	 4.3386e+47 	 1.07851e+20 	 3.03057e+13 	 935 	 0.0668387 	 1.17028e-05 	 0.229337
1.0871e+06 	 13.7556 	 6.96175 	 6.7636 	 1233.55 	 0.0479291 	 279.421 	 4.27675e+47 	 1.11772e+20 	 2.88096e+13 	 936 	 0.0668387 	 1.14398e-05 	 0.227382
1.09765e+06 	 13.8232 	 7.02408 	 6.63473 	 1210.14 	 0.0452648 	 279.524 	 4.20422e+47 	 1.16319e+20 	 2.71981e+13 	 937 	 0.0668387 	 1.11409e-05 	 0.225424
1.10089e+06 	 13.8439 	 7.05014 	 4.61995 	 590.228 	 0.00749514 	 279.418 	 3.02477e+47 	 3.41976e+20 	 4.50528e+12 	 414 	 0.0668387 	 1.10072e-05 	 0.158757
1.10836e+06 	 13.8917 	 7.0928 	 6.52239 	 1192.44 	 0.0432056 	 279.521 	 4.1497e+47 	 1.20073e+20 	 2.59611e+13 	 938 	 0.0668387 	 1.08199e-05 	 0.223824
1.11925e+06 	 13.9614 	 7.15729 	 6.39665 	 1169.56 	 0.040777 	 279.622 	 4.07848e+47 	 1.2501e+20 	 2.44929e+13 	 939 	 0.0668387 	 1.05716e-05 	 0.221863
1.13033e+06 	 14.0323 	 7.22827 	 6.28782 	 1152.58 	 0.0389277 	 279.62 	 4.02608e+47 	 1.29042e+20 	 2.33823e+13 	 940 	 0.0668387 	 1.02247e-05 	 0.220251
1.14158e+06 	 14.1042 	 7.29504 	 6.17376 	 1133.38 	 0.0369716 	 279.719 	 3.96717e+47 	 1.33844e+20 	 2.21995e+13 	 941 	 0.0668387 	 9.98671e-06 	 0.218285
1.15304e+06 	 14.1774 	 7.36303 	 6.05224 	 1111.17 	 0.0348497 	 279.818 	 3.89745e+47 	 1.39457e+20 	 2.0918e+13 	 942 	 0.0668387 	 9.75253e-06 	 0.216318
1.16468e+06 	 14.2518 	 7.43756 	 5.94886 	 1095.32 	 0.0332841 	 279.815 	 3.84842e+47 	 1.43926e+20 	 1.99785e+13 	 943 	 0.0668387 	 9.42558e-06 	 0.214692
1.17653e+06 	 14.3275 	 7.50802 	 5.82183 	 1070.5 	 0.0311243 	 279.912 	 3.76896e+47 	 1.50685e+20 	 1.86757e+13 	 944 	 0.0668387 	 9.20119e-06 	 0.212721
1.18859e+06 	 14.4045 	 7.58514 	 5.72187 	 1055.36 	 0.0297308 	 279.909 	 3.72204e+47 	 1.55511e+20 	 1.78397e+13 	 945 	 0.0668387 	 8.92246e-06 	 0.211084
1.20086e+06 	 14.4827 	 7.6582 	 5.60639 	 1034.21 	 0.0279843 	 280.004 	 3.65497e+47 	 1.6218e+20 	 1.6786e+13 	 946 	 0.0668387 	 8.67264e-06 	 0.209109
1.21335e+06 	 14.5624 	 7.73268 	 5.50053 	 1016.35 	 0.0265245 	 280.098 	 3.59925e+47 	 1.68433e+20 	 1.5905e+13 	 947 	 0.0668387 	 8.46132e-06 	 0.207133
1.22606e+06 	 14.6435 	 7.81387 	 5.39732 	 999.176 	 0.0251545 	 280.095 	 3.54454e+47 	 1.74596e+20 	 1.50837e+13 	 948 	 0.0668387 	 8.16623e-06 	 0.205483
1.23901e+06 	 14.726 	 7.89118 	 5.28588 	 978.687 	 0.023643 	 280.187 	 3.47902e+47 	 1.82249e+20 	 1.41727e+13 	 949 	 0.0668387 	 7.964e-06 	 0.203503
1.2522e+06 	 14.81 	 7.97534 	 5.18601 	 962.221 	 0.0224221 	 280.185 	 3.42641e+47 	 1.88931e+20 	 1.34409e+13 	 950 	 0.0668387 	 7.6813e-06 	 0.201842
1.26562e+06 	 14.8955 	 8.05564 	 5.07749 	 942.255 	 0.0210581 	 280.275 	 3.36224e+47 	 1.97312e+20 	 1.26192e+13 	 951 	 0.0668387 	 7.4879e-06 	 0.199859
1.27931e+06 	 14.9826 	 8.13758 	 4.97002 	 922.426 	 0.0197603 	 280.365 	 3.29828e+47 	 2.06175e+20 	 1.18377e+13 	 952 	 0.0668387 	 7.26703e-06 	 0.197874
1.29326e+06 	 15.0714 	 8.22644 	 4.88377 	 910.207 	 0.0189061 	 280.362 	 3.26025e+47 	 2.12624e+20 	 1.13261e+13 	 953 	 0.0668387 	 7.00216e-06 	 0.196201
1.30747e+06 	 15.1618 	 8.31166 	 4.77918 	 890.902 	 0.0177303 	 280.449 	 3.1977e+47 	 2.22263e+20 	 1.06184e+13 	 954 	 0.0668387 	 6.8211e-06 	 0.194213
1.32196e+06 	 15.2539 	 8.40395 	 4.67917 	 873.047 	 0.0166703 	 280.447 	 3.13908e+47 	 2.31648e+20 	 9.98367e+12 	 955 	 0.0668387 	 6.56777e-06 	 0.192529
1.33673e+06 	 15.3478 	 8.49265 	 4.57741 	 854.259 	 0.0156182 	 280.533 	 3.07788e+47 	 2.42302e+20 	 9.3507e+12 	 956 	 0.0668387 	 6.36629e-06 	 0.190538
1.35181e+06 	 15.4436 	 8.58324 	 4.48515 	 838.777 	 0.0147582 	 280.617 	 3.02834e+47 	 2.52155e+20 	 8.83317e+12 	 957 	 0.0668387 	 6.19705e-06 	 0.188545
1.36718e+06 	 15.5412 	 8.681 	 4.39013 	 821.988 	 0.0138729 	 280.614 	 2.97293e+47 	 2.62863e+20 	 8.30338e+12 	 958 	 0.0668387 	 5.9603e-06 	 0.18685
1.38286e+06 	 15.6408 	 8.77541 	 4.29219 	 803.855 	 0.0129754 	 280.697 	 2.91336e+47 	 2.75251e+20 	 7.76392e+12 	 959 	 0.0668387 	 5.77187e-06 	 0.184854
1.39887e+06 	 15.7425 	 8.87716 	 4.20033 	 787.741 	 0.0121936 	 280.695 	 2.85999e+47 	 2.87014e+20 	 7.29618e+12 	 960 	 0.0668387 	 5.54634e-06 	 0.183148
1.41521e+06 	 15.8461 	 8.97565 	 4.10514 	 770.121 	 0.0113934 	 280.776 	 2.80179e+47 	 3.00736e+20 	 6.8154e+12 	 961 	 0.0668387 	 5.36703e-06 	 0.18115
1.4319e+06 	 15.952 	 9.08166 	 4.01638 	 754.674 	 0.0107043 	 280.774 	 2.75046e+47 	 3.13664e+20 	 6.40324e+12 	 962 	 0.0668387 	 5.17794e-06 	 0.179434
1.44894e+06 	 16.0601 	 9.1845 	 3.93238 	 740.747 	 0.0101 	 280.853 	 2.70528e+47 	 3.26757e+20 	 6.04006e+12 	 963 	 0.0668387 	 5.00699e-06 	 0.177433
1.46635e+06 	 16.1705 	 9.28971 	 3.84091 	 723.78 	 0.00942099 	 280.932 	 2.64878e+47 	 3.42763e+20 	 5.63239e+12 	 964 	 0.0668387 	 4.8398e-06 	 0.17543
1.48413e+06 	 16.2832 	 9.40255 	 3.75695 	 709.38 	 0.00885195 	 280.929 	 2.6007e+47 	 3.57523e+20 	 5.29224e+12 	 965 	 0.0668387 	 4.64011e-06 	 0.173704
1.50232e+06 	 16.3984 	 9.51256 	 3.65973 	 689.736 	 0.00815413 	 281.006 	 2.5339e+47 	 3.77886e+20 	 4.87371e+12 	 966 	 0.0668387 	 4.48139e-06 	 0.171699
